401,9,10,0.9
402,1,10,0.1
403,8,10,0.8
404,3,10,0.3
405,8,10,0.8
406,6,10,0.6
407,8,10,0.8
408,8,10,0.8
409,4,10,0.4
410,1,10,0.1
411,8,10,0.8
412,4,10,0.4
413,8,10,0.8
414,8,10,0.8
415,5,10,0.5
416,1,10,0.1
417,4,10,0.4
418,8,10,0.8
419,5,10,0.5
420,8,10,0.8
421,4,10,0.4
422,7,10,0.7
423,8,10,0.8
424,5,10,0.5
425,8,10,0.8
426,5,10,0.5
427,8,10,0.8
428,5,10,0.5
429,2,10,0.2
430,4,10,0.4
431,8,10,0.8
432,8,10,0.8
433,0,10,0.0
434,8,10,0.8
435,8,10,0.8
436,5,10,0.5
437,5,10,0.5
438,8,10,0.8
439,5,10,0.5
440,8,10,0.8
441,3,10,0.3
442,4,10,0.4
443,8,10,0.8
444,5,10,0.5
445,8,10,0.8
446,8,10,0.8
447,5,10,0.5
448,0,10,0.0
449,8,10,0.8
450,9,10,0.9
451,8,10,0.8
452,8,10,0.8
453,4,10,0.4
454,5,10,0.5
455,4,10,0.4
456,8,10,0.8
457,4,10,0.4
458,3,10,0.3
459,2,10,0.2
460,4,10,0.4
461,3,10,0.3
462,6,10,0.6
463,6,10,0.6
464,2,10,0.2
465,8,10,0.8
466,6,10,0.6
467,8,10,0.8
468,8,10,0.8
469,8,10,0.8
470,3,10,0.3
471,0,10,0.0
472,8,10,0.8
473,3,10,0.3
474,4,10,0.4
476,6,10,0.6
477,8,10,0.8
478,8,10,0.8
479,3,10,0.3
480,3,10,0.3
481,0,10,0.0
482,4,10,0.4
483,9,10,0.9
484,4,10,0.4
485,3,10,0.3
486,3,10,0.3
487,7,10,0.7
488,0,10,0.0
489,8,10,0.8
490,3,10,0.3
491,8,10,0.8
492,4,10,0.4
493,0,10,0.0
494,4,10,0.4
495,3,10,0.3
496,2,10,0.2
497,3,10,0.3
498,0,10,0.0
499,3,10,0.3
500,3,10,0.3
501,4,10,0.4
502,3,10,0.3
503,0,10,0.0
504,4,10,0.4
505,8,10,0.8
506,4,10,0.4
507,8,10,0.8
508,4,10,0.4
509,2,10,0.2
510,3,10,0.3
511,2,10,0.2
512,0,10,0.0
513,5,10,0.5
514,7,10,0.7
515,0,10,0.0
516,2,10,0.2
517,4,10,0.4
518,3,10,0.3
519,8,10,0.8
520,4,10,0.4
521,4,10,0.4
522,3,10,0.3
523,6,10,0.6
524,1,10,0.1
525,8,10,0.8
526,1,10,0.1
527,8,10,0.8
528,3,10,0.3
529,9,10,0.9
530,6,10,0.6
531,8,10,0.8
532,8,10,0.8
533,0,10,0.0
534,2,10,0.2
535,4,10,0.4
536,3,10,0.3
537,3,10,0.3
538,7,10,0.7
539,3,10,0.3
540,6,10,0.6
541,8,10,0.8
542,4,10,0.4
543,8,10,0.8
544,0,10,0.0
545,5,10,0.5
546,8,10,0.8
547,6,10,0.6
548,4,10,0.4
549,8,10,0.8
550,8,10,0.8
551,1,10,0.1
552,1,10,0.1
553,3,10,0.3
554,0,10,0.0
555,4,10,0.4
556,6,10,0.6
557,5,10,0.5
558,8,10,0.8
559,8,10,0.8
560,5,10,0.5
561,8,10,0.8
562,3,10,0.3
563,3,10,0.3
564,3,10,0.3
565,0,10,0.0
566,8,10,0.8
567,3,10,0.3
568,4,10,0.4
569,8,10,0.8
570,0,10,0.0
571,3,10,0.3
572,4,10,0.4
573,0,10,0.0
574,4,10,0.4
575,3,10,0.3
576,6,10,0.6
577,4,10,0.4
578,8,10,0.8
579,6,10,0.6
580,5,10,0.5
581,6,10,0.6
582,2,10,0.2
583,8,10,0.8
584,6,10,0.6
585,2,10,0.2
586,5,10,0.5
587,2,10,0.2
588,3,10,0.3
589,8,10,0.8
590,0,10,0.0
591,2,10,0.2
592,0,10,0.0
593,8,10,0.8
594,8,10,0.8
595,5,10,0.5
596,3,10,0.3
597,5,10,0.5
598,7,10,0.7
599,7,10,0.7
600,3,10,0.3
601,3,10,0.3
602,3,10,0.3
603,2,10,0.2
604,6,10,0.6
605,3,10,0.3
606,8,10,0.8
607,3,10,0.3
608,3,10,0.3
609,8,10,0.8
610,4,10,0.4
611,9,10,0.9
612,3,10,0.3
613,7,10,0.7
614,3,10,0.3
615,8,10,0.8
616,8,10,0.8
617,2,10,0.2
618,3,10,0.3
619,5,10,0.5
620,8,10,0.8
621,8,10,0.8
622,8,10,0.8
623,0,10,0.0
624,5,10,0.5
625,4,10,0.4
626,2,10,0.2
627,2,10,0.2
628,6,10,0.6
629,9,10,0.9
630,0,10,0.0
631,4,10,0.4
632,2,10,0.2
633,0,10,0.0
634,6,10,0.6
635,8,10,0.8
636,4,10,0.4
637,5,10,0.5
638,6,10,0.6
639,8,10,0.8
640,1,10,0.1
641,8,10,0.8
642,3,10,0.3
643,2,10,0.2
644,8,10,0.8
645,6,10,0.6
646,6,10,0.6
647,8,10,0.8
648,1,10,0.1
649,5,10,0.5
650,6,10,0.6
651,8,10,0.8
652,0,10,0.0
653,3,10,0.3
654,3,10,0.3
655,6,10,0.6
656,8,10,0.8
657,5,10,0.5
658,8,10,0.8
659,6,10,0.6
660,3,10,0.3
661,1,10,0.1
662,5,10,0.5
663,8,10,0.8
664,4,10,0.4
665,8,10,0.8
666,0,10,0.0
667,0,10,0.0
668,3,10,0.3
669,8,10,0.8
670,6,10,0.6
671,1,10,0.1
672,6,10,0.6
673,8,10,0.8
674,8,10,0.8
675,8,10,0.8
676,3,10,0.3
677,3,10,0.3
678,5,10,0.5
679,2,10,0.2
680,8,10,0.8
681,5,10,0.5
682,1,10,0.1
683,2,10,0.2
684,8,10,0.8
685,4,10,0.4
686,6,10,0.6
687,8,10,0.8
688,8,10,0.8
689,8,10,0.8
690,8,10,0.8
691,4,10,0.4
692,3,10,0.3
693,5,10,0.5
694,9,10,0.9
695,8,10,0.8
696,2,10,0.2
697,5,10,0.5
698,6,10,0.6
699,7,10,0.7
700,6,10,0.6
